Слово,Сумма_слов,Нормализованная_частотность
жирный,4,6.550504389
жить-быть,9,3.275252194
журчать,8,3.275252194
заголовок,68,75.33080047
задаваться,13,6.550504389
задор,5,3.275252194
задумчивость,3,3.275252194
закаляться,1,3.275252194
заливка,14,42.57827853
замазка,3,3.275252194
замачивание,1,3.275252194
заместитель,8,9.825756583
замещать,4,3.275252194
замысловатый,2,3.275252194
заносить,2,6.550504389
зарница,11,3.275252194
засудить,1,3.275252194
затрата,6,3.275252194
затруднение,50,3.275252194
затруднительный,2,3.275252194
зафиксировать,19,16.37626097
зацикливание,1,3.275252194
звание,13,6.550504389
звучащий,7,3.275252194
знаковый,10,32.75252194
зонт,8,3.275252194
зрительно,1,3.275252194
зрительный,15,13.10100878
идиллия,2,6.550504389
иерархический,11,36.02777414
изнашиваться,1,3.275252194
изучаться,37,3.275252194
иллюзия,5,9.825756583
имитировать,3,3.275252194
индекс,10,22.92676536
интерфейс,20,65.50504389
информативность,1,3.275252194
информативный,1,3.275252194
искривление,3,6.550504389
итого,7,13.10100878
итоговый,26,49.12878292
калькулятор,32,3.275252194
капитальный,1,3.275252194
капут,1,3.275252194
каскад,3,6.550504389
касторка,3,9.825756583
кастрюля,11,3.275252194
кататься,9,6.550504389
катиться,6,3.275252194
кафель,1,3.275252194
качественно,5,6.550504389
квартет,2,3.275252194
клавиатура,13,26.20201756
клавиша,31,75.33080047
клокотать,1,3.275252194
клоун,10,13.10100878
клуб,25,3.275252194
клумба,24,42.57827853
клювоголовый,2,6.550504389
кноп,1,3.275252194
ковровый,2,3.275252194
кодирование,3,3.275252194
колобок,9,3.275252194
колонтитул,7,22.92676536
компактный,6,6.550504389
компоновка,1,3.275252194
кон,6,19.65151317
конвейер,14,3.275252194
конёк,20,3.275252194
конёк-горбунок,1,3.275252194
конструирование,2,3.275252194
конструировать,6,9.825756583
консул,4,3.275252194
контейнер,2,3.275252194
контекстный,31,98.25756583
концентрировать,1,3.275252194
координатный,475,39.30302633
коровница,1,3.275252194
косточка,4,3.275252194
кот,59,6.550504389
красить,9,3.275252194
Красноярск,6,9.825756583
красноярский,7,13.10100878
кристаллический,2,3.275252194
ксерокс,1,3.275252194
кубик,34,13.10100878
кузов,6,6.550504389
кумир,7,9.825756583
курсор,8,22.92676536
курсорный,1,3.275252194
куртка,22,6.550504389
кусаться,1,3.275252194
ласкаться,2,3.275252194
ласточковый,1,3.275252194
лаять,15,3.275252194
легион,2,3.275252194
лезть,14,3.275252194
лейтенант,10,9.825756583
лексикографический,4,9.825756583
лесенка,1,3.275252194
лесообразующий,3,3.275252194
лётный,4,3.275252194
Ливерпуль,3,6.550504389
ликовать,3,3.275252194
лимонад,5,3.275252194
логика,21,6.550504389
логичность,2,3.275252194
Лодора,2,6.550504389
локальный,1,3.275252194
лопнуть,5,3.275252194
лягнуть,1,3.275252194
магнитофон,5,3.275252194
Мадрид,3,6.550504389
майор,5,13.10100878
Малави,1,3.275252194
малец,3,3.275252194
малиновый,7,9.825756583
маляр,13,3.275252194
манекен,2,6.550504389
Манчестер,3,6.550504389
маркер,9,29.47726975
маркёр,2,6.550504389
маркер-квадратик,1,3.275252194
маркированный,1,3.275252194
масштабировать,1,3.275252194
математик,75,9.825756583
матричный,1,3.275252194
машинный,3,3.275252194
мегабайт,18,58.9545395
междометие,8,3.275252194
мелькать,7,3.275252194
меню,58,173.5883663
местоимение,878,6.550504389
метрополитен,4,3.275252194
микрофон,2,3.275252194
мим,1,3.275252194
мини-программа,1,3.275252194
миномётчик,5,9.825756583
Миссисипи,1,3.275252194
Мичиган,2,6.550504389
многозначность,1,3.275252194
многозначный,16,3.275252194
многоугольник,153,3.275252194
многоуровневый,14,45.85353072
множитель,241,13.10100878
модель-заместитель,1,3.275252194
модификация,4,9.825756583
модифицировать,2,3.275252194
мозжечок,4,3.275252194
молодильный,2,3.275252194
монитор,11,19.65151317
мороженое,17,16.37626097
морщиниться,1,3.275252194
моська,1,3.275252194
мотор,9,3.275252194
мотоциклист,50,13.10100878
мультимедиа,1,3.275252194
муляж,3,9.825756583
мускульный,1,3.275252194
мысленный,7,22.92676536
мыший,15,42.57827853
мышление,37,32.75252194
мяч,67,6.550504389
набок,7,3.275252194
навигация,2,6.550504389
надпись-гиперссылка,1,3.275252194
надсистема,12,39.30302633
надувать,1,3.275252194
нажатие,2,3.275252194
нажать,26,78.60605267
нажимать,3,6.550504389
наполнение,4,9.825756583
наполниться,16,6.550504389
наполняться,17,9.825756583
натурный,7,22.92676536
нахал,1,3.275252194
начертание,5,16.37626097
неважно,4,3.275252194
невыполнение,3,6.550504389
недосказанность,1,3.275252194
недоставать,64,3.275252194
неинформативный,1,3.275252194
нематематический,5,3.275252194
нематериальный,5,16.37626097
ненаправленный,1,3.275252194
необязательный,2,3.275252194
неориентированный,1,3.275252194
непечатаемый,1,3.275252194
неповоротливый,2,3.275252194
неподходящий,2,3.275252194
нерешённый,2,3.275252194
Неро,1,3.275252194
несложно,5,3.275252194
неформальный,5,16.37626097
нок,3,9.825756583
носка,10,3.275252194
носок,15,3.275252194
нотный,3,3.275252194
нумерация,7,9.825756583
нумеровать,5,6.550504389
обниматься,3,3.275252194
обобщённый,13,3.275252194
обозримый,3,6.550504389
образность,16,3.275252194
обтекание,3,9.825756583
объект-заместитель,1,3.275252194
объект-оригинал,8,26.20201756
объект-предмет,1,3.275252194
объект-процесс,1,3.275252194
объект-свойство,4,13.10100878
объект-часть,3,9.825756583
объект-явление,1,3.275252194
овал,12,13.10100878
оглядеться,2,3.275252194
однозначный,34,19.65151317
однотипный,4,6.550504389
озаглавить,154,6.550504389
ознакомиться,11,6.550504389
окрас,2,3.275252194
омонимия,1,3.275252194
Онон,1,3.275252194
ООО,9,29.47726975
оперативный,3,9.825756583
операционный,19,52.40403511
оплатить,11,3.275252194
оптический,1,3.275252194
ордината,127,6.550504389
оренбургский,10,13.10100878
оркестр,13,6.550504389
орловский,9,3.275252194
орфограмма,364,3.275252194
осмыслить,9,3.275252194
ответствовать,2,3.275252194
отвлекаться,5,3.275252194
отвлечение,1,3.275252194
отвлечься,3,3.275252194
отжим,1,3.275252194
отличник,15,6.550504389
отобразить,3,3.275252194
отобразиться,1,3.275252194
отпираться,1,3.275252194
отрада,1,3.275252194
отрицаться,3,3.275252194
отсортировать,1,3.275252194
отстирывание,1,3.275252194
отступ,12,13.10100878
отформатировать,1,3.275252194
отцентрировать,1,3.275252194
официально-деловой,50,3.275252194
оформитель,1,3.275252194
оформлять,9,9.825756583
очко,27,3.275252194
падчерица,2,6.550504389
палеонтология,1,3.275252194
Палех,1,3.275252194
пальто,32,3.275252194
пандора,2,6.550504389
панк,1,3.275252194
параллелограмм,172,6.550504389
парижанка,1,3.275252194
паркет,30,9.825756583
пассивный,12,9.825756583
пауза,7,3.275252194
пахнуть,42,22.92676536
пациент,4,3.275252194
певица,9,3.275252194
педаль,2,3.275252194
пениться,2,3.275252194
пер,4,3.275252194
первоклассник,4,3.275252194
переключатель,1,3.275252194
переключить,1,3.275252194
перекрасить,3,6.550504389
перемножить,32,3.275252194
переносный,62,3.275252194
переставить,13,3.275252194
переструктурировать,2,6.550504389
пересчёт,2,3.275252194
перефразировать,2,3.275252194
перечисление,14,6.550504389
периметр,181,26.20201756
персонализация,1,3.275252194
петлить,3,3.275252194
петля,5,6.550504389
Петрозаводск,5,13.10100878
петух,16,3.275252194
печататься,4,3.275252194
печка,13,6.550504389
пианино,8,3.275252194
пиджак,15,3.275252194
пиреноид,1,3.275252194
писательница,5,3.275252194
письменно,50,3.275252194
плавник,3,3.275252194
плакат,14,3.275252194
пластилин,8,3.275252194
плёс,1,3.275252194
пляж,7,3.275252194
повислый,1,3.275252194
поврежденность,1,3.275252194
подарочный,4,6.550504389
подача,3,3.275252194
подзадача,1,3.275252194
подмножество,102,52.40403511
подписываться,1,3.275252194
подсистема,13,42.57827853
подсказка,76,13.10100878
подсказывать,11,3.275252194
познавать,20,6.550504389
познаваться,3,3.275252194
покрепче,1,3.275252194
покрышка,2,3.275252194
полосатый,4,3.275252194
полоскание,1,3.275252194
полугодие,4,6.550504389
получатель,2,6.550504389
пользовательский,9,29.47726975
пометить,5,6.550504389
понедельник,13,3.275252194
пончик,5,9.825756583
попарно,17,3.275252194
попугай,18,3.275252194
портрет-заготовка,2,6.550504389
посредством,6,3.275252194
постирать,3,3.275252194
пошаговый,4,6.550504389
поэкспериментировать,12,32.75252194
пояснять,5,3.275252194
правка,1,3.275252194
правописание,166,19.65151317
предписание,4,9.825756583
предусмотреть,6,6.550504389
преобразиться,3,3.275252194
препинание,109,6.550504389
преувеличить,9,3.275252194
прибавлять,8,6.550504389
приведёный,1,3.275252194
призывный,2,3.275252194
прикинуть,10,3.275252194
прилагательное,1014,6.550504389
примитив,2,6.550504389
присудить,4,3.275252194
пробел,4,9.825756583
провод,10,6.550504389
программирование,1,3.275252194
проезд,26,3.275252194
проектор,3,9.825756583
проза,19,3.275252194
проигрыватель,1,3.275252194
произвольный,99,32.75252194
прокрутка,2,6.550504389
прописной,12,6.550504389
прослушивание,1,3.275252194
просмотр,12,9.825756583
просуммировать,1,3.275252194
протягивание,1,3.275252194
прохладительный,1,3.275252194
процессор,51,160.4873575
прочесть,16,3.275252194
прыг,4,13.10100878
прыжок,21,3.275252194
птица-синица,1,3.275252194
публицистический,21,3.275252194
пылесосить,4,3.275252194
пятачок,4,3.275252194
пятиметровый,2,3.275252194
пятистрочник,3,9.825756583
работоспособность,16,42.57827853
равнобедренный,193,3.275252194
равносторонний,77,6.550504389
рагу,4,3.275252194
радиоуправляемый,2,6.550504389
разбираться,17,6.550504389
развилка,5,9.825756583
разговаривать,29,3.275252194
разгруппировать,1,3.275252194
раздевалка,3,3.275252194
разложить,61,3.275252194
разметка,7,6.550504389
рамочка,1,3.275252194
раскачиваться,3,3.275252194
расквитаться,2,3.275252194
раскрывать,131,3.275252194
раскрыться,12,9.825756583
расписание,13,16.37626097
расплющить,1,3.275252194
рассаживание,1,3.275252194
рассуждать,121,6.550504389
растащить,1,3.275252194
растровый,2,6.550504389
рационально,4,6.550504389
рациональный,222,6.550504389
реализация,12,3.275252194
ребро,184,32.75252194
редактирование,4,13.10100878
резвиться,1,3.275252194
резонанс,1,3.275252194
рекомендация,8,6.550504389
рельефно,1,3.275252194
ремонт,36,3.275252194
репертуар,1,3.275252194
рептилия,2,6.550504389
реставрация,1,3.275252194
реферат,5,3.275252194
рецензирование,1,3.275252194
рисование,43,117.909079
рисоваться,4,3.275252194
робот-игрушка,1,3.275252194
робот-манипулятор,1,3.275252194
ровно,29,3.275252194
ромбовый,9,9.825756583
рояль,13,19.65151317
рутинный,1,3.275252194
рыжеволосый,1,3.275252194
саженец,11,19.65151317
салазки,3,3.275252194
Самара,5,13.10100878
сапёр,2,6.550504389
Сатурн,1,3.275252194
свободолюбивый,2,3.275252194
связность,6,13.10100878
связный,15,6.550504389
сгруппировать,56,19.65151317
сдвигать,5,3.275252194
сдвинуться,1,3.275252194
сдоба,1,3.275252194
седой,16,3.275252194
секция,27,9.825756583
семантический,3,9.825756583
семикилограммовый,1,3.275252194
семнадцатидюймовый,1,3.275252194
сержант,4,6.550504389
сиквейн,1,3.275252194
сиквейный,3,9.825756583
симметрия,426,6.550504389
симфонический,5,3.275252194
синицевый,1,3.275252194
синонимия,2,3.275252194
синтаксический,80,3.275252194
сироп,19,13.10100878
системный,13,42.57827853
скакалка,4,9.825756583
скакалочка,3,9.825756583
скользить,9,3.275252194
скороговорка,11,6.550504389
скрипка,16,19.65151317
скрыть,6,3.275252194
слово-омоним,8,6.550504389
слово-профессионализм,2,6.550504389
слово-синоним,13,9.825756583
слопать,1,3.275252194
слушатель,51,3.275252194
смежный,34,3.275252194
сместиться,67,216.1666448
смоделировать,3,6.550504389
смыкать,1,3.275252194
смысловой,39,6.550504389
снеговик,8,19.65151317
снегопад,4,3.275252194
сниматься,1,3.275252194
соблюдение,20,6.550504389
соблюсти,1,3.275252194
совместимость,1,3.275252194
совообразный,1,3.275252194
согнуть,17,3.275252194
созвездие,4,3.275252194
солнечно,9,3.275252194
сопоставление,6,3.275252194
сортировать,2,6.550504389
сортировка,15,42.57827853
сосчитать,4,3.275252194
спинной,6,3.275252194
списание,1,3.275252194
сплетаться,1,3.275252194
стандартный,14,22.92676536
старушка,2,3.275252194
стекольщик,4,3.275252194
стенгазета,3,3.275252194
стирка,3,6.550504389
столбец,63,72.05554828
Столбцы,24,65.50504389
столярный,1,3.275252194
стоп,10,3.275252194
строчный,4,3.275252194
стружка,2,3.275252194
струиться,5,3.275252194
струйный,2,6.550504389
стул,38,39.30302633
сударь,4,3.275252194
суммирование,4,13.10100878
существительное,915,9.825756583
счисление,31,3.275252194
табель,3,3.275252194
табличный,23,62.22979169
танкист,6,9.825756583
танталовый,2,6.550504389
текстовый,90,216.1666448
текстура,2,6.550504389
телевизионный,9,3.275252194
телепередача,14,3.275252194
телец,1,3.275252194
тихо,48,3.275252194
тишь,9,3.275252194
ток-шоу,2,3.275252194
торможение,1,3.275252194
тормоз,2,3.275252194
торопыжка,3,9.825756583
травма,1,3.275252194
травматизм,2,6.550504389
траектория,3,3.275252194
трепать,3,3.275252194
трёхзначный,18,3.275252194
трёхмерный,3,6.550504389
троечник,2,3.275252194
тройной,8,3.275252194
тропинка,29,22.92676536
тротуар,4,6.550504389
трудолюбивый,7,3.275252194
убегать,3,3.275252194
убрать,28,19.65151317
убывание,25,6.550504389
увлекаться,15,6.550504389
Удмуртия,4,13.10100878
удовлетворять,40,3.275252194
уйма,2,3.275252194
улететь,9,3.275252194
уличный,5,3.275252194
умещаться,1,3.275252194
умозаключение,21,16.37626097
универсальность,1,3.275252194
упорядочивать,4,9.825756583
упрощаться,2,3.275252194
упряжка,3,3.275252194
упрямый,9,3.275252194
уран,1,3.275252194
успеваемость,9,13.10100878
ученица,22,3.275252194
учительский,9,3.275252194
файл-документ,1,3.275252194
файловый,5,16.37626097
файл-программа,1,3.275252194
фармацевт,1,3.275252194
фермер,19,3.275252194
фигурировать,4,3.275252194
фигурный,15,13.10100878
фиксироваться,9,6.550504389
финал,17,3.275252194
флажок,5,9.825756583
флеш-память,1,3.275252194
фюзеляж,2,3.275252194
фонетический,19,3.275252194
фоновый,4,13.10100878
форматирование,4,13.10100878
фотоснимок,2,3.275252194
фруктовый,11,3.275252194
футбольный,28,3.275252194
хвостик,3,3.275252194
холл,2,3.275252194
хордовый,1,3.275252194
хрустальный,11,3.275252194
царевна-лягушка,1,3.275252194
царь-батюшка,1,3.275252194
целенаправленно,2,3.275252194
цельность,8,13.10100878
циклический,9,29.47726975
циферблат,10,13.10100878
чайник,18,6.550504389
частота,7,6.550504389
чашечный,8,6.550504389
Чебоксары,1,3.275252194
человекоподобный,1,3.275252194
чёрно-белый,5,3.275252194
чертёжник,44,144.1110966
четверостишие,30,6.550504389
четвертной,1,3.275252194
чёткость,1,3.275252194
чётный,121,3.275252194
Чикаго,1,3.275252194
чирикать,3,3.275252194
числительное,739,3.275252194
числовой,290,16.37626097
число-результат,1,3.275252194
чулан,4,3.275252194
шаблон,2,3.275252194
шататься,5,3.275252194
шахматист,4,3.275252194
шелестеть,3,3.275252194
шепнуть,2,3.275252194
шестиклассник,51,13.10100878
шиворот,2,3.275252194
Шилка,1,3.275252194
шипеть,1,3.275252194
шифер,1,3.275252194
шнурок,4,3.275252194
шоссе,72,3.275252194
шофер,27,3.275252194
штормовка,1,3.275252194
шуршать,10,3.275252194
шуточный,4,3.275252194
щёлкнуть,50,153.9368531
щелчок,15,49.12878292
экранный,1,3.275252194
электромагнитный,2,3.275252194
электронно-лучевой,1,3.275252194
электропитание,1,3.275252194
электропоезд,16,3.275252194
электропроводка,1,3.275252194
эллипс,18,3.275252194
ямка,9,19.65151317
аболоно,1,1.676108746
аболоновый,1,1.676108746
абсурдность,1,1.676108746
абсурдный,1,1.676108746
авансцена,1,1.676108746
авантюрный,1,1.676108746
австрийский,4,1.676108746
автор-повествователь,1,1.676108746
автор-составитель,2,3.352217492
авторский,56,50.28326238
агамемнон,1,1.676108746
агитационный,1,1.676108746
аккадский,1,1.676108746
аккорд,6,3.352217492
акрополь,1,1.676108746
актёрский,2,1.676108746
актриса,5,1.676108746
актуальность,1,1.676108746
аллегорический,1,1.676108746
аллегория,2,3.352217492
алый,15,1.676108746
альманах,1,1.676108746
амбарный,1,1.676108746
американец,2,1.676108746
амфибра́хия,1,1.676108746
амфитрио́,1,1.676108746
ана́пест,1,1.676108746
анатомия,1,1.676108746
анафора,1,1.676108746
ангел-хранитель,1,1.676108746
ангелочек,1,1.676108746
анекдот,74,117.3276122
анекдотический,3,5.028326238
анкетирование,1,1.676108746
антиисторический,1,1.676108746
антитеза,4,5.028326238
антихрист,1,1.676108746
антология,8,5.028326238
аранжировать,2,3.352217492
аристократка,2,1.676108746
ария,4,1.676108746
артеми́,1,1.676108746
артист-любитель,2,3.352217492
артистический,1,1.676108746
артистка,4,3.352217492
Архангельск,3,1.676108746
атаман-удалец,1,1.676108746
аудитория,8,5.028326238
афинский,1,1.676108746
афоризм,4,1.676108746
афористичность,1,1.676108746
афористичный,1,1.676108746
Бавария,3,5.028326238
багрянец,1,1.676108746
бажовский,1,1.676108746
бал,1,1.676108746
балансировать,1,1.676108746
балда,6,3.352217492
балерина,3,3.352217492
баллада,157,157.5542221
балладник,1,1.676108746
балладный,3,1.676108746
банник,2,1.676108746
бант,7,1.676108746
бардовский,3,5.028326238
барин,28,31.84606617
барин-кузнец,1,1.676108746
баррикада,1,1.676108746
бархат,4,1.676108746
барчук,1,1.676108746
барыня-немка,1,1.676108746
барышня,10,3.352217492
баснописец,4,5.028326238
баснословный,1,1.676108746
басня-притча,1,1.676108746
басурманский,3,5.028326238
баталия,2,1.676108746
батрак,1,1.676108746
баул,1,1.676108746
башенка,2,1.676108746
баян,4,1.676108746
бедняга,2,1.676108746
безвыходный,2,1.676108746
бездарный,2,3.352217492
безжалостный,6,3.352217492
беззаботность,2,1.676108746
беззаботный,3,1.676108746
беззаконие,5,5.028326238
безземельный,1,1.676108746
безнаказанность,1,1.676108746
безнравственность,1,1.676108746
безнравственный,4,1.676108746
безобразие,2,1.676108746
безобразно,2,1.676108746
безотрадный,1,1.676108746
безрадостно,1,1.676108746
безрезультатно,1,1.676108746
безрифменный,1,1.676108746
безродный,1,1.676108746
безропотный,1,1.676108746
безударный,97,16.76108746
безудержно,2,1.676108746
безумство,1,1.676108746
безымянный,11,8.38054373
безысходность,3,1.676108746
безысходный,2,1.676108746
белила,8,1.676108746
бельведер,1,1.676108746
бельведерский,2,1.676108746
бес,4,1.676108746
бескорыстный,12,3.352217492
беспаспортный,1,1.676108746
беспечный,7,3.352217492
бесплодно,1,1.676108746
бесповоротный,1,1.676108746
беспристрастный,2,3.352217492
бессмысленность,1,1.676108746
бессмысленный,9,3.352217492
бессовестный,1,1.676108746
бессознательно,2,1.676108746
бесстрастный,3,1.676108746
бесталанный,1,1.676108746
бестолковый,3,1.676108746
бесчинствовать,1,1.676108746
библиотекарь,7,3.352217492
бирюк,1,1.676108746
благовонный,1,1.676108746
благожелательный,2,1.676108746
благородство,10,8.38054373
благоуханный,1,1.676108746
бледнеть,5,1.676108746
блестяще,8,1.676108746
блондинка,1,1.676108746
бобровский,1,1.676108746
бог-олимпиец,2,3.352217492
богаевский,1,1.676108746
богатырство,3,3.352217492
богатырь-труженик,1,1.676108746
богданов-бельский,1,1.676108746
богобоязненный,2,3.352217492
богохульство,1,1.676108746
бодро,2,1.676108746
бодрость,2,1.676108746
бодрый,6,1.676108746
болт,4,1.676108746
болтливый,2,1.676108746
болтовня,1,1.676108746
больница,14,1.676108746
борзая,2,1.676108746
Бородино,24,30.16995743
Бородинский,7,1.676108746
ботвиновский,1,1.676108746
боязливый,3,1.676108746
бранный,6,1.676108746
брат-князь,3,1.676108746
брат-подлец,1,1.676108746
брат-разбойник,2,3.352217492
братец,7,3.352217492
братец-казак,1,1.676108746
брезгливый,1,1.676108746
бродяга-душегуб,1,1.676108746
брюлловский,1,1.676108746
брюхо,4,1.676108746
будничный,2,1.676108746
бульвар,6,1.676108746
бунтарь,1,1.676108746
бурка,1,1.676108746
бурливый,1,1.676108746
бывалый,5,3.352217492
былинка,4,1.676108746
быличка,9,15.08497871
быль,6,1.676108746
бытование,2,3.352217492
бюргер,2,3.352217492
валенок,12,6.704434984
валькирия,3,5.028326238
валяние,1,1.676108746
вариативность,1,1.676108746
вариация,1,1.676108746
варьироваться,1,1.676108746
ватага,3,3.352217492
вверить,2,1.676108746
вдвойне,1,1.676108746
вдохновенно,2,1.676108746
вдохновенный,6,1.676108746
вдумчивый,4,3.352217492
ведомость,7,1.676108746
ведомство,2,1.676108746
веймарский,2,3.352217492
вековечный,1,1.676108746
вековой,12,11.73276122
великодушие,5,3.352217492
великодушный,1,1.676108746
величавый,5,3.352217492
велосипедный,2,1.676108746
вересковый,1,1.676108746
вериться,2,1.676108746
вероятный,1,1.676108746
веселеть,7,1.676108746
весёлость,6,3.352217492
весною,6,1.676108746
ветеран,3,1.676108746
ветеринар,8,1.676108746
ветреность,1,1.676108746
вечеринка,1,1.676108746
вечерок,2,3.352217492
вечность,10,5.028326238
веяние,2,3.352217492
веять,17,5.028326238
вживаться,1,1.676108746
вжиться,2,3.352217492
взаимоисключающий,2,1.676108746
взбивать,1,1.676108746
взволновать,5,1.676108746
взреветь,1,1.676108746
взрослеть,5,3.352217492
взрослость,2,1.676108746
взыскание,1,1.676108746
винокур,5,1.676108746
винокурня,1,1.676108746
вице-губернатор,2,3.352217492
вкладываться,4,1.676108746
влюбить,10,10.05665248
вместилище,3,1.676108746
внеклассный,2,1.676108746
вникнуть,1,1.676108746
внимать,3,1.676108746
внутренне,4,3.352217492
внушать,1,1.676108746
внушение,2,3.352217492
вовлекать,2,1.676108746
воевода-беглец,1,1.676108746
возвеличиться,1,1.676108746
возвышать,3,3.352217492
возиться,5,1.676108746
возместить,1,1.676108746
вознаграждение,4,1.676108746
возразить,10,1.676108746
воин-князь,1,1.676108746
воин-освободитель,2,3.352217492
вокзал,9,1.676108746
волшебница,2,1.676108746
вольготно,1,1.676108746
вообразить,9,5.028326238
воплощаться,3,5.028326238
вопросительно,1,1.676108746
ворожба,1,1.676108746
ворожить,1,1.676108746
воронежский,9,3.352217492
ворсистый,1,1.676108746
ворчание,1,1.676108746
воскресный,5,1.676108746
воспитанник,8,1.676108746
воспитанница,1,1.676108746
воспламенение,1,1.676108746
восприимчивый,1,1.676108746
восторженно,4,1.676108746
восторженный,5,1.676108746
востребовать,5,1.676108746
вострубить,1,1.676108746
восхваление,1,1.676108746
восхищать,3,1.676108746
впечатлительный,1,1.676108746
впустую,6,1.676108746
врать,6,1.676108746
врубель,4,6.704434984
всадить,1,1.676108746
всеобъемлющий,1,1.676108746
всеохватный,1,1.676108746
вскакивать,3,3.352217492
вслух,47,8.38054373
всплеск,3,1.676108746
вспоминаться,6,1.676108746
вторитель,1,1.676108746
вульгарный,2,1.676108746
выборочный,2,1.676108746
выглядывать,7,1.676108746
выдвигаться,2,1.676108746
выдумка,13,5.028326238
выдумщик,1,1.676108746
выезд,15,1.676108746
выздоровление,2,1.676108746
вызывающе,4,1.676108746
выпускник,10,6.704434984
выпускница,1,1.676108746
выразительно,105,8.38054373
выразительность,29,13.40886997
высветить,1,1.676108746
высиживать,1,1.676108746
высмеиваться,5,6.704434984
высмеять,3,5.028326238
выставка,29,5.028326238
выстоять,3,1.676108746
выстрадать,1,1.676108746
выстрелить,1,1.676108746
выть,6,1.676108746
вышивание,2,1.676108746
выяснять,9,1.676108746
гавриловский,1,1.676108746
гаишник,1,1.676108746
галстук,4,1.676108746
гармонист,2,3.352217492
гармоничность,1,1.676108746
генерал,30,23.46552244
генеральский,2,1.676108746
географически,1,1.676108746
геология,4,1.676108746
герой-разведчик,1,1.676108746
гимн,22,3.352217492
гимназист,5,1.676108746
гимназический,4,1.676108746
гимназия,22,3.352217492
гипербола,6,6.704434984
гиперболизация,4,5.028326238
гитара,9,8.38054373
главарь,4,3.352217492
гладить,8,1.676108746
глазеть,3,1.676108746
глумиться,1,1.676108746
глумление,1,1.676108746
глуповатый,2,3.352217492
глупость,3,1.676108746
глушь,9,1.676108746
гневный,3,3.352217492
гнедич,10,15.08497871
гнетущий,4,3.352217492
гном,6,1.676108746
гоголевский,2,1.676108746
годовщина,2,1.676108746
головушка,2,1.676108746
голубок,3,1.676108746
гомеровский,7,11.73276122
гончий,4,1.676108746
гордыня,6,1.676108746
горенка,2,1.676108746
горничный,1,1.676108746
горноуральский,1,1.676108746
горняк,4,1.676108746
госпиталь,9,1.676108746
государыня,1,1.676108746
грамматический,164,5.028326238
грёза,2,1.676108746
грива,2,1.676108746
грим,4,3.352217492
грозно,4,3.352217492
громовой,1,1.676108746
гротеск,2,3.352217492
гротескный,1,1.676108746
грош,4,1.676108746
грубиян,5,1.676108746
грубоватый,2,1.676108746
грубость,14,1.676108746
грузин,4,1.676108746
грузовой,14,1.676108746
грустно,30,1.676108746
грянуться,1,1.676108746
гувернёр,4,1.676108746
гуд,21,33.52217492
гуляние,7,11.73276122
гусельщик,1,1.676108746
дача,19,1.676108746
двадцатый,5,5.028326238
двенадцатый,8,1.676108746
движимый,1,1.676108746
дворец-музей,1,1.676108746
двусложный,6,5.028326238
двустишие,1,1.676108746
двухметровый,1,1.676108746
девичий,5,5.028326238
девочка-семилетка,1,1.676108746
дедушка,31,1.676108746
действо,3,5.028326238
декабристский,1,1.676108746
декорация,10,6.704434984
деликатно,1,1.676108746
деликатность,4,1.676108746
демон,3,3.352217492
департамент,1,1.676108746
депутат,13,1.676108746
деревенька,4,5.028326238
деревушка,8,3.352217492
державный,7,3.352217492
деспот,1,1.676108746
десятицентовый,1,1.676108746
детективный,1,1.676108746
детушки,1,1.676108746
дикость,2,1.676108746
дикция,4,1.676108746
дирижёр,6,1.676108746
доброволец,8,1.676108746
добродушный,7,3.352217492
доброжелательность,7,1.676108746
доверительный,3,3.352217492
доверчивый,4,3.352217492
догадливость,2,1.676108746
дождик,15,1.676108746
доживать,3,1.676108746
дойля,1,1.676108746
долгополый,1,1.676108746
домыслить,2,1.676108746
дописывать,3,1.676108746
доподлинно,1,1.676108746
досада,8,3.352217492
досадный,3,1.676108746
дословный,3,1.676108746
достаток,5,1.676108746
достигаться,18,1.676108746
достоверность,4,5.028326238
доходчивый,1,1.676108746
дочка,11,6.704434984
драгун,2,1.676108746
дракон,5,3.352217492
драма,25,38.55050116
драматизм,7,6.704434984
драматичный,3,1.676108746
драматург,5,6.704434984
драматургия,3,5.028326238
древне-русский,1,1.676108746
древне-французский,1,1.676108746
древнегерманский,1,1.676108746
древнеиндийский,6,3.352217492
древнешумерский,1,1.676108746
Дрезден,1,1.676108746
дрожь,2,1.676108746
друг-приятель,2,3.352217492
друг-художник,1,1.676108746
дружинушка,1,1.676108746
дружно,14,1.676108746
дурак,4,1.676108746
дурачок,2,3.352217492
душевно,2,3.352217492
душегубец,1,1.676108746
душещипательный,1,1.676108746
дуэт,2,1.676108746
дьячок,1,1.676108746
египетский,15,1.676108746
единомыслие,1,1.676108746
Екатеринбург,8,3.352217492
екатеринбургский,1,1.676108746
Енакиево,1,1.676108746
есаул,2,3.352217492
жадно,5,1.676108746
жалостный,2,1.676108746
жанровый,3,3.352217492
жаргон,10,1.676108746
жгучий,8,1.676108746
железнодорожный,20,5.028326238
жеманный,1,1.676108746
жеребёнок,2,1.676108746
живо,9,3.352217492
живость,2,1.676108746
жизнерадостный,4,1.676108746
жилет,4,1.676108746
жмуриться,1,1.676108746
жуковский,21,31.84606617
жуткий,4,1.676108746
заблагорассудиться,1,1.676108746
заблудиться,10,5.028326238
заболотский,1,1.676108746
